timestamp,farm_id,crop_type,soil_moisture,temperature,humidity,rainfall,soil_ph,soil_temperature
2026-02-07 08:00:00,FARM002,Tomato,66.58,23.54,70.93,0.0,6.55,23.37
2026-02-07 09:00:00,FARM003,Maize,72.51,24.38,68.67,0.0,6.9,23.87
2026-02-07 10:00:00,FARM004,Cotton,49.5,26.18,65.07,0.0,7.07,26.3
2026-02-07 11:00:00,FARM005,Wheat,84.35,28.81,57.96,0.0,6.41,27.09
2026-02-07 12:00:00,FARM001,Rice,73.9,32.15,54.29,0.0,6.28,30.65
2026-02-07 13:00:00,FARM002,Tomato,66.01,30.47,57.47,0.0,6.51,28.86
2026-02-07 14:00:00,FARM003,Maize,71.87,31.73,54.07,0.0,6.75,30.07
2026-02-07 15:00:00,FARM004,Cotton,48.76,33.86,52.08,0.0,7.17,31.71
2026-02-07 16:00:00,FARM005,Wheat,83.64,33.21,49.43,0.0,6.5,30.96
2026-02-07 17:00:00,FARM001,Rice,81.81,32.41,60.46,10.54,6.24,30.47
2026-02-07 18:00:00,FARM002,Tomato,65.33,32.65,52.98,0.0,6.57,31.41
2026-02-07 19:00:00,FARM003,Maize,71.38,28.83,59.36,0.0,6.95,27.31
2026-02-07 20:00:00,FARM004,Cotton,48.36,26.91,63.96,0.0,7.15,25.56
2026-02-07 21:00:00,FARM005,Wheat,85.0,25.39,80.48,29.77,6.22,23.61
2026-02-07 22:00:00,FARM001,Rice,81.51,24.98,65.05,0.0,6.27,23.69
2026-02-07 23:00:00,FARM002,Tomato,65.18,19.86,76.46,0.0,6.46,19.69
2026-02-08 00:00:00,FARM003,Maize,78.8,16.67,85.83,9.89,6.86,16.05
2026-02-08 01:00:00,FARM004,Cotton,48.21,19.83,76.93,0.0,6.97,19.72
2026-02-08 02:00:00,FARM005,Wheat,84.85,16.95,79.73,0.0,6.41,18.0
2026-02-08 03:00:00,FARM001,Rice,81.36,17.72,79.12,0.0,6.16,18.81
2026-02-08 04:00:00,FARM002,Tomato,65.03,17.46,83.11,0.0,6.52,17.53
2026-02-08 05:00:00,FARM003,Maize,78.65,16.34,84.08,0.0,6.91,16.22
2026-02-08 06:00:00,FARM004,Cotton,48.06,21.68,71.82,0.0,7.01,21.69
2026-02-08 07:00:00,FARM005,Wheat,84.69,22.28,69.6,0.0,6.44,22.15
2026-02-08 08:00:00,FARM001,Rice,81.02,25.73,67.38,0.0,6.24,25.49
2026-02-08 09:00:00,FARM002,Tomato,64.76,24.31,68.64,0.0,6.49,24.04
2026-02-08 10:00:00,FARM003,Maize,78.24,27.19,61.37,0.0,6.84,25.88
2026-02-08 11:00:00,FARM004,Cotton,47.56,28.95,58.97,0.0,7.07,26.81
2026-02-08 12:00:00,FARM005,Wheat,84.11,30.66,57.6,0.0,6.32,29.87
2026-02-08 13:00:00,FARM001,Rice,80.42,31.04,59.06,0.0,6.24,29.15
2026-02-08 14:00:00,FARM002,Tomato,64.11,31.97,52.54,0.0,6.39,29.24
2026-02-08 15:00:00,FARM003,Maize,77.66,30.62,57.88,0.0,6.78,29.23
2026-02-08 16:00:00,FARM004,Cotton,46.85,33.17,53.61,0.0,7.09,30.82
2026-02-08 17:00:00,FARM005,Wheat,83.55,30.15,56.58,0.0,6.38,29.16
2026-02-08 18:00:00,FARM001,Rice,79.74,32.69,53.85,0.0,6.13,30.61
2026-02-08 19:00:00,FARM002,Tomato,63.65,28.27,65.06,0.0,6.53,27.57
2026-02-08 20:00:00,FARM003,Maize,77.18,28.62,60.38,0.0,6.76,28.06
2026-02-08 21:00:00,FARM004,Cotton,46.54,25.25,68.73,0.0,7.2,24.94
2026-02-08 22:00:00,FARM005,Wheat,83.4,21.29,74.11,0.0,6.38,21.49
2026-02-08 23:00:00,FARM001,Rice,79.59,20.67,71.35,0.0,6.05,20.95
2026-02-09 00:00:00,FARM002,Tomato,63.5,20.95,75.03,0.0,6.55,20.42
2026-02-09 01:00:00,FARM003,Maize,77.03,17.92,80.21,0.0,6.86,18.2
2026-02-09 02:00:00,FARM004,Cotton,46.39,15.83,83.35,0.0,7.08,16.89
2026-02-09 03:00:00,FARM005,Wheat,83.25,15.49,85.52,0.0,6.3,16.35
2026-02-09 04:00:00,FARM001,Rice,79.44,19.72,78.09,0.0,6.15,18.96
2026-02-09 05:00:00,FARM002,Tomato,63.35,19.35,77.18,0.0,6.57,18.83
2026-02-09 06:00:00,FARM003,Maize,76.88,18.75,77.06,0.0,6.78,19.1
2026-02-09 07:00:00,FARM004,Cotton,46.23,22.21,71.51,0.0,7.05,21.59
2026-02-09 08:00:00,FARM005,Wheat,83.05,22.97,69.52,0.0,6.47,22.58
2026-02-09 09:00:00,FARM001,Rice,79.12,25.31,68.9,0.0,6.2,24.02
2026-02-09 10:00:00,FARM002,Tomato,62.81,29.73,57.57,0.0,6.41,28.04
2026-02-09 11:00:00,FARM003,Maize,76.43,28.08,61.74,0.0,6.8,26.97
2026-02-09 12:00:00,FARM004,Cotton,45.55,32.67,54.04,0.0,7.2,30.72
2026-02-09 13:00:00,FARM005,Wheat,82.42,31.6,52.79,0.0,6.55,30.33
2026-02-09 14:00:00,FARM001,Rice,78.49,31.63,55.2,0.0,6.04,29.55
2026-02-09 15:00:00,FARM002,Tomato,62.0,35.16,46.37,0.0,6.68,32.63
2026-02-09 16:00:00,FARM003,Maize,75.76,32.37,52.83,0.0,6.94,30.52
2026-02-09 17:00:00,FARM004,Cotton,44.97,30.6,54.21,0.0,7.13,29.4
2026-02-09 18:00:00,FARM005,Wheat,81.79,31.62,51.99,0.0,6.36,29.22
2026-02-09 19:00:00,FARM001,Rice,77.96,29.58,55.86,0.0,6.2,28.56
2026-02-09 20:00:00,FARM002,Tomato,61.71,24.87,63.2,0.0,6.27,24.8
2026-02-09 21:00:00,FARM003,Maize,75.4,26.22,68.3,0.0,6.77,25.35
2026-02-09 22:00:00,FARM004,Cotton,44.79,22.58,68.12,0.0,7.08,23.51
2026-02-09 23:00:00,FARM005,Wheat,81.64,20.63,79.3,0.0,6.44,20.85
2026-02-10 00:00:00,FARM001,Rice,77.81,17.73,80.58,0.0,6.14,18.13
2026-02-10 01:00:00,FARM002,Tomato,61.56,20.29,74.83,0.0,6.41,20.1
2026-02-10 02:00:00,FARM003,Maize,75.25,17.57,78.66,0.0,6.8,18.13
2026-02-10 03:00:00,FARM004,Cotton,44.64,17.98,77.12,0.0,7.16,17.47
2026-02-10 04:00:00,FARM005,Wheat,81.49,18.67,80.12,0.0,6.42,19.24
2026-02-10 05:00:00,FARM001,Rice,77.66,17.72,81.9,0.0,6.29,17.77
2026-02-10 06:00:00,FARM002,Tomato,61.41,18.33,76.12,0.0,6.46,18.21
2026-02-10 07:00:00,FARM003,Maize,75.1,20.88,73.83,0.0,6.82,20.87
2026-02-10 08:00:00,FARM004,Cotton,44.41,23.58,69.81,0.0,7.06,22.79
2026-02-10 09:00:00,FARM005,Wheat,81.26,23.51,68.89,0.0,6.5,22.26
2026-02-10 10:00:00,FARM001,Rice,77.27,26.89,65.51,0.0,6.2,26.15
2026-02-10 11:00:00,FARM002,Tomato,60.96,28.09,60.51,0.0,6.56,27.17
2026-02-10 12:00:00,FARM003,Maize,74.51,30.85,57.92,0.0,6.81,28.63
2026-02-10 13:00:00,FARM004,Cotton,49.85,33.44,55.27,7.25,6.85,31.68
2026-02-10 14:00:00,FARM005,Wheat,80.56,33.04,52.35,0.0,6.53,30.84
2026-02-10 15:00:00,FARM001,Rice,76.54,33.61,52.08,0.0,6.28,31.09
2026-02-10 16:00:00,FARM002,Tomato,60.33,31.54,56.76,0.0,6.45,29.83
2026-02-10 17:00:00,FARM003,Maize,74.1,27.28,63.17,0.0,6.71,26.25
2026-02-10 18:00:00,FARM004,Cotton,49.33,29.35,60.34,0.0,7.07,28.0
2026-02-10 19:00:00,FARM005,Wheat,80.03,29.59,55.74,0.0,6.5,27.82
2026-02-10 20:00:00,FARM001,Rice,76.19,26.07,66.64,0.0,6.12,25.52
2026-02-10 21:00:00,FARM002,Tomato,60.01,25.39,63.93,0.0,6.48,25.09
2026-02-10 22:00:00,FARM003,Maize,73.83,24.47,70.68,0.0,6.8,24.2
2026-02-10 23:00:00,FARM004,Cotton,49.18,21.03,69.51,0.0,7.16,21.24
2026-02-11 00:00:00,FARM005,Wheat,79.88,19.31,79.66,0.0,6.4,20.01
2026-02-11 01:00:00,FARM001,Rice,76.04,17.56,85.9,0.0,6.18,18.51
2026-02-11 02:00:00,FARM002,Tomato,59.86,18.37,77.47,0.0,6.48,18.29
2026-02-11 03:00:00,FARM003,Maize,73.68,15.67,84.77,0.0,6.64,16.06
2026-02-11 04:00:00,FARM004,Cotton,49.03,14.2,86.24,0.0,7.13,15.44
2026-02-11 05:00:00,FARM005,Wheat,79.73,16.78,80.32,0.0,6.45,16.86
2026-02-11 06:00:00,FARM001,Rice,75.89,21.48,70.56,0.0,6.22,21.05
2026-02-11 07:00:00,FARM002,Tomato,59.71,20.47,77.79,0.0,6.43,20.61
2026-02-11 08:00:00,FARM003,Maize,73.44,23.87,68.98,0.0,6.69,23.15
2026-02-11 09:00:00,FARM004,Cotton,48.68,26.02,67.01,0.0,7.02,25.02
2026-02-11 10:00:00,FARM005,Wheat,81.21,28.37,63.09,1.97,6.45,26.52
2026-02-11 11:00:00,FARM001,Rice,75.53,26.13,63.3,0.0,6.08,25.26
2026-02-11 12:00:00,FARM002,Tomato,60.57,31.03,56.32,1.15,6.43,30.18
2026-02-11 13:00:00,FARM003,Maize,72.78,32.21,49.67,0.0,6.76,30.67
2026-02-11 14:00:00,FARM004,Cotton,48.04,31.88,59.29,0.0,7.08,30.34
2026-02-11 15:00:00,FARM005,Wheat,80.5,33.17,54.04,0.0,6.48,31.5
